CO2
Golfgetal [cm-1]	ppm
cm-1	0 500 1000 30000 59700 100000 150000 200000
1065.36	0	-0.002260	-0.002002	0.004447	0.010380	0.018071	0.027676	0.037302
1073.08	0	-0.002099	-0.001761	0.012918	0.026347	0.042322	0.061066	0.078693
1080.80	0	-0.001845	-0.001307	0.021324	0.042351	0.067175	0.096031	0.123158
1088.52	0	-0.001509	-0.001167	0.017566	0.035507	0.057489	0.083874	0.109336
1096.24	0	-0.001270	-0.001136	0.007299	0.015763	0.026668	0.040155	0.053521
1103.96	0	-0.001039	-0.000984	0.000271	0.001771	0.003949	0.006562	0.009308
1111.68	0	-0.000744	-0.000796	-0.001176	-0.001154	-0.000941	-0.000838	-0.000644
1119.40	0	-0.000545	-0.000711	-0.001442	-0.001681	-0.001740	-0.001973	-0.001984
1127.12	0	-0.000662	-0.000725	-0.001418	-0.001673	-0.001677	-0.001883	-0.001968
1134.84	0	-0.000713	-0.000713	-0.001464	-0.001665	-0.001661	-0.001877	-0.001998
1142.56	0	-0.000604	-0.000707	-0.001423	-0.001627	-0.001677	-0.001924	-0.002001
1150.28	0	-0.000704	-0.000747	-0.001429	-0.001616	-0.001662	-0.001832	-0.001944
1158.00	0	-0.000718	-0.000830	-0.001469	-0.001640	-0.001650	-0.001869	-0.001948
1165.72	0	-0.000705	-0.000843	-0.001415	-0.001654	-0.001692	-0.001917	-0.002037
1173.44	0	-0.000774	-0.000828	-0.001436	-0.001636	-0.001689	-0.001867	-0.001992
1181.16	0	-0.000814	-0.000894	-0.001449	-0.001667	-0.001740	-0.001952	-0.002077
1188.88	0	-0.000855	-0.000921	-0.001389	-0.001613	-0.001643	-0.001836	-0.001971
1196.60	0	-0.000828	-0.000918	-0.001375	-0.001610	-0.001634	-0.001875	-0.001972
1204.32	0	-0.000825	-0.000902	-0.001404	-0.001602	-0.001615	-0.001841	-0.001960
1212.04	0	-0.000884	-0.000884	-0.001391	-0.001555	-0.001542	-0.001760	-0.001838
1219.76	0	-0.000878	-0.000951	-0.001334	-0.001505	-0.001501	-0.001712	-0.001765
1227.48	0	-0.000921	-0.000969	-0.001345	-0.001493	-0.001427	-0.001613	-0.001699
1235.20	0	-0.000998	-0.001055	-0.001323	-0.001497	-0.001389	-0.001532	-0.001552
1242.92	0	-0.001170	-0.001246	-0.001249	-0.001401	-0.001315	-0.001435	-0.001393
1250.64	0	-0.001696	-0.001728	-0.001252	-0.001403	-0.001292	-0.001403	-0.001387
1258.36	0	-0.001646	-0.001624	-0.001314	-0.001475	-0.001443	-0.001581	-0.001631
1266.08	0	-0.000685	-0.000695	-0.001217	-0.001337	-0.001309	-0.001415	-0.001449
1273.80	0	-0.000527	-0.000629	-0.001245	-0.001377	-0.001268	-0.001332	-0.001325
1281.52	0	-0.000644	-0.000734	-0.001302	-0.001446	-0.001338	-0.001411	-0.001416
1289.24	0	-0.000621	-0.000691	-0.001267	-0.001431	-0.001359	-0.001480	-0.001514
1296.96	0	-0.000678	-0.000755	-0.001311	-0.001479	-0.001445	-0.001621	-0.001680
1304.68	0	-0.000716	-0.000767	-0.001356	-0.001551	-0.001500	-0.001679	-0.001775
1312.40	0	-0.000655	-0.000740	-0.001297	-0.001490	-0.001503	-0.001632	-0.001753
1320.12	0	-0.000636	-0.000722	-0.001271	-0.001418	-0.001491	-0.001635	-0.001703
1327.84	0	-0.000743	-0.000735	-0.001377	-0.001552	-0.001463	-0.001638	-0.001725
1335.56	0	-0.000626	-0.000686	-0.001219	-0.001353	-0.001381	-0.001473	-0.001490
1343.28	0	-0.000632	-0.000684	-0.001180	-0.001250	-0.001272	-0.001335	-0.001280
1351.00	0	-0.000727	-0.000751	-0.001288	-0.001370	-0.001205	-0.001274	-0.001289
1358.72	0	-0.000602	-0.000696	-0.001145	-0.001250	-0.001216	-0.001284	-0.001226
1366.44	0	-0.000601	-0.000697	-0.001167	-0.001313	-0.001323	-0.001438	-0.001427
1374.16	0	-0.000604	-0.000716	-0.001126	-0.001224	-0.001198	-0.001235	-0.001174
1381.88	0	-0.000678	-0.000729	-0.001145	-0.001240	-0.001146	-0.001144	-0.001093
1389.60	0	-0.000683	-0.000761	-0.001174	-0.001317	-0.001257	-0.001296	-0.001251
1397.32	0	-0.000605	-0.000771	-0.000988	-0.001164	-0.001234	-0.001286	-0.001171
1405.04	0	-0.000769	-0.000795	-0.001207	-0.001350	-0.001314	-0.001406	-0.001450
1412.76	0	-0.000678	-0.000755	-0.001215	-0.001351	-0.001399	-0.001519	-0.001538
1420.48	0	-0.000525	-0.000664	-0.001010	-0.001214	-0.001339	-0.001497	-0.001473
1428.20	0	-0.000623	-0.000692	-0.001203	-0.001398	-0.001399	-0.001592	-0.001672
1435.92	0	-0.000522	-0.000677	-0.001056	-0.001278	-0.001409	-0.001551	-0.001574
1443.64	0	-0.000680	-0.000722	-0.001277	-0.001420	-0.001399	-0.001609	-0.001714
1451.36	0	-0.000477	-0.000660	-0.001127	-0.001369	-0.001456	-0.001636	-0.001705
1459.08	0	-0.000430	-0.000613	-0.000898	-0.001203	-0.001405	-0.001541	-0.001535
1466.80	0	-0.000545	-0.000653	-0.001160	-0.001408	-0.001449	-0.001609	-0.001709
1474.52	0	-0.000406	-0.000584	-0.000942	-0.001248	-0.001423	-0.001558	-0.001606
1482.24	0	-0.000513	-0.000605	-0.001122	-0.001363	-0.001403	-0.001586	-0.001672
1489.96	0	-0.000374	-0.000589	-0.000931	-0.001247	-0.001402	-0.001571	-0.001605
1497.68	0	-0.000433	-0.000592	-0.001016	-0.001337	-0.001428	-0.001596	-0.001642
1505.40	0	-0.000298	-0.000563	-0.000838	-0.001194	-0.001422	-0.001582	-0.001522
1513.12	0	-0.000145	-0.000502	-0.000682	-0.000972	-0.001342	-0.001510	-0.001386
1520.84	0	-0.000181	-0.000566	-0.000641	-0.001038	-0.001356	-0.001480	-0.001460
1528.56	0	-0.000290	-0.000530	-0.000863	-0.001157	-0.001357	-0.001499	-0.001516
1536.28	0	-0.000153	-0.000504	-0.000748	-0.001169	-0.001384	-0.001523	-0.001498
1544.00	0	-0.000307	-0.000600	-0.000600	-0.000996	-0.001345	-0.001484	-0.001434
1551.72	0	-0.000335	-0.000562	-0.000927	-0.001227	-0.001407	-0.001551	-0.001575
1559.44	0	-0.000271	-0.000596	-0.000635	-0.001153	-0.001401	-0.001526	-0.001496
1567.16	0	-0.000513	-0.000637	-0.001120	-0.001368	-0.001449	-0.001645	-0.001706
1574.88	0	-0.000451	-0.000629	-0.001111	-0.001387	-0.001458	-0.001635	-0.001720
1582.60	0	-0.000568	-0.000602	-0.001214	-0.001411	-0.001411	-0.001630	-0.001729
1590.32	0	-0.000531	-0.000576	-0.001290	-0.001475	-0.001416	-0.001623	-0.001756
1598.04	0	-0.000494	-0.000569	-0.001175	-0.001421	-0.001392	-0.001606	-0.001733
1605.76	0	-0.000493	-0.000549	-0.001280	-0.001475	-0.001443	-0.001641	-0.001781
1613.48	0	-0.000398	-0.000521	-0.001120	-0.001420	-0.001442	-0.001610	-0.001706
1621.20	0	-0.000432	-0.000542	-0.001129	-0.001398	-0.001457	-0.001641	-0.001694
1628.92	0	-0.000422	-0.000579	-0.001165	-0.001457	-0.001502	-0.001686	-0.001746
1636.64	0	-0.000442	-0.000563	-0.001060	-0.001365	-0.001403	-0.001621	-0.001667
1644.36	0	-0.000313	-0.000499	-0.001025	-0.001376	-0.001486	-0.001660	-0.001716
1652.08	0	-0.000222	-0.000505	-0.000611	-0.001140	-0.001402	-0.001551	-0.001527
1659.80	0	-0.000457	-0.000538	-0.001028	-0.001300	-0.001369	-0.001594	-0.001653
1667.52	0	-0.000321	-0.000499	-0.001000	-0.001323	-0.001383	-0.001586	-0.001667
1675.24	0	-0.000266	-0.000493	-0.000834	-0.001204	-0.001361	-0.001566	-0.001586
1682.96	0	-0.000242	-0.000502	-0.000904	-0.001237	-0.001421	-0.001579	-0.001608
1690.68	0	-0.000289	-0.000498	-0.000989	-0.001336	-0.001448	-0.001584	-0.001656
1698.40	0	-0.000206	-0.000509	-0.000777	-0.001222	-0.001443	-0.001601	-0.001590
1706.12	0	-0.000323	-0.000494	-0.000931	-0.001248	-0.001409	-0.001600	-0.001659
1713.84	0	-0.000191	-0.000416	-0.000922	-0.001238	-0.001385	-0.001569	-0.001573
1721.56	0	-0.000318	-0.000481	-0.001000	-0.001263	-0.001375	-0.001602	-0.001626
1729.28	0	-0.000297	-0.000442	-0.001069	-0.001331	-0.001366	-0.001549	-0.001604
1737.00	0	-0.000209	-0.000456	-0.000835	-0.001201	-0.001358	-0.001559	-0.001519
1744.72	0	-0.000244	-0.000423	-0.000980	-0.001267	-0.001342	-0.001530	-0.001538
1752.44	0	-0.000207	-0.000413	-0.000902	-0.001205	-0.001359	-0.001517	-0.001505
1760.16	0	-0.000387	-0.000462	-0.001174	-0.001382	-0.001430	-0.001640	-0.001663
1767.88	0	-0.000271	-0.000431	-0.001059	-0.001375	-0.001434	-0.001637	-0.001628
1775.60	0	-0.000316	-0.000449	-0.001044	-0.001321	-0.001411	-0.001628	-0.001622
1783.32	0	-0.000372	-0.000428	-0.001235	-0.001431	-0.001435	-0.001659	-0.001693
1791.04	0	-0.000251	-0.000407	-0.001073	-0.001355	-0.001394	-0.001582	-0.001576
1798.76	0	-0.000283	-0.000420	-0.001106	-0.001349	-0.001388	-0.001579	-0.001583
1806.48	0	-0.000315	-0.000402	-0.001138	-0.001365	-0.001353	-0.001541	-0.001563
1814.20	0	-0.000386	-0.000435	-0.001225	-0.001441	-0.001380	-0.001592	-0.001650
1821.92	0	-0.000314	-0.000391	-0.001163	-0.001399	-0.001327	-0.001509	-0.001515
1829.64	0	-0.000274	-0.000395	-0.000974	-0.001304	-0.001303	-0.001465	-0.001478
1837.36	0	-0.000347	-0.000396	-0.001180	-0.001390	-0.001231	-0.001352	-0.001321
1845.08	0	-0.000241	-0.000370	-0.000979	-0.001175	-0.001049	-0.001085	-0.000893
1852.80	0	-0.000382	-0.000437	-0.001049	-0.001116	-0.000840	-0.000786	-0.000508
1860.52	0	-0.000000	-0.000000	-0.001112	-0.001111	-0.000710	-0.000561	-0.000223
1868.24	0	-0.000219	-0.000340	-0.000837	-0.000882	-0.000554	-0.000370	0.000043
1875.96	0	-0.000384	-0.000404	-0.000937	-0.000799	-0.000247	0.000089	0.000654
1883.68	0	-0.000344	-0.000385	-0.000625	-0.000158	0.000793	0.001620	0.002659
1891.40	0	-0.000292	-0.000355	-0.000047	0.000830	0.002323	0.003873	0.005676
1899.12	0	-0.000307	-0.000321	0.000695	0.002407	0.004991	0.007859	0.010895
1906.84	0	-0.000315	-0.000322	0.000920	0.002791	0.005523	0.008606	0.011843
1914.56	0	-0.000302	-0.000309	0.001144	0.003232	0.006177	0.009602	0.013209
1922.28	0	-0.000267	-0.000332	-0.000120	0.000590	0.001830	0.003171	0.004676
1930.00	0	-0.000341	-0.000348	0.000147	0.001211	0.002951	0.004794	0.006801
1937.72	0	-0.000330	-0.000330	0.000583	0.002012	0.004324	0.006850	0.009593
1945.44	0	-0.000300	-0.000364	-0.001175	-0.001618	-0.001706	-0.002171	-0.002425
