 594.44	0.073505
 602.16	0.069953
 609.88	0.051340
 617.60	0.054368
 625.32	0.038193
 633.04	0.044935
 640.76	0.068221
 648.48	0.073048
 656.20	0.061323
 663.92	0.038398
 671.64	0.063963
 679.36	0.036657
 687.08	0.076355
 694.80	0.041677
 702.52	0.073446
 710.24	0.084215
 717.96	0.068183
 725.68	0.052855
 733.40	0.011258
 741.12	0.054764
 748.84	0.040427
 756.56	0.039196
 764.28	0.023132
 772.00	0.039391
 779.72	0.032785
 787.44	0.010804
 795.16	0.033887
 802.88	0.029358
 810.60	0.014190
 818.32	0.007520
 826.04	0.000393
 833.76	0.008686
 841.48	0.000503
 849.20	0.012586
 856.92	0.016368
 864.64	0.003275
 872.36	0.001490
 880.08	0.002759
 887.80	0.004652
 895.52	-0.000182
 903.24	0.005279
 910.96	0.007936
 918.68	0.002670
 926.40	0.002362
 934.12	0.000433
 941.84	0.001512
 949.56	0.002622
 957.28	0.003480
 965.00	0.001578
 972.72	0.002871
 980.44	0.001169
 988.16	0.000307
 995.88	0.001074
1003.60	0.000223
1011.32	0.005007
1019.04	0.003152
1026.76	0.000410
1034.48	0.002688
1042.20	0.001572
1049.92	0.001963
1057.64	0.002568
1065.36	0.006081
1073.08	0.004876
1080.80	0.002305
1088.52	0.004411
1096.24	0.005397
1103.96	0.006663
1111.68	0.006914
1119.40	0.004208
1127.12	0.002513
1134.84	0.011449
1142.56	0.006759
1150.28	0.007329
1158.00	0.003961
1165.72	0.001935
1173.44	0.020788
1181.16	0.011587
1188.88	0.015753
1196.60	0.006769
1204.32	0.010867
1212.04	0.017507
1219.76	0.032906
1227.48	0.031273
1235.20	0.008608
1242.92	0.040316
1250.64	0.022354
1258.36	0.025305
1266.08	0.140673
1273.80	0.083727
1281.52	0.037828
1289.24	0.129271
1296.96	0.072671
1304.68	0.022177
1312.40	0.190434
1320.12	0.287060
1327.84	0.042577
1335.56	0.185368
1343.28	0.232547
1351.00	0.069922
1358.72	0.213043
1366.44	0.219905
1374.16	0.281680
1381.88	0.225818
1389.60	0.239404
1397.32	0.465910
1405.04	0.221667
1412.76	0.243371
1420.48	0.385620
1428.20	0.305698
1435.92	0.359712
1443.64	0.173159
1451.36	0.325051
1459.08	0.547710
1466.80	0.313545
1474.52	0.473299
1482.24	0.313914
1489.96	0.414581
1497.68	0.487334
1505.40	0.572090
1513.12	0.946628
1520.84	1.004631
1528.56	0.638844
1536.28	0.784417
1544.00	0.657881
1551.72	0.536585
1559.44	0.585770
1567.16	0.279894
1574.88	0.293764
1582.60	0.114294
1590.32	0.090158
1598.04	0.133232
1605.76	0.134615
1613.48	0.193491
1621.20	0.350969
1628.92	0.221972
1636.64	0.232031
1644.36	0.373221
1652.08	0.596363
1659.80	0.307989
1667.52	0.276575
1675.24	0.463836
1682.96	0.567509
1690.68	0.410943
1698.40	0.633332
1706.12	0.480449
1713.84	0.495310
1721.56	0.356095
1729.28	0.278708
1737.00	0.515690
1744.72	0.512410
1752.44	0.570303
1760.16	0.289515
1767.88	0.323858
1775.60	0.419152
1783.32	0.241615
1791.04	0.345492
1798.76	0.383603
1806.48	0.250811
1814.20	0.148748
1821.92	0.145992
1829.64	0.246840
1837.36	0.140589
1845.08	0.318804
1852.80	0.101380
1860.52	0.077714
1868.24	0.303445
1875.96	0.060446
1883.68	0.056265
1891.40	0.148397
1899.12	0.081826
1906.84	0.064911
1914.56	0.113668
1922.28	0.166746
1930.00	0.035527
1937.72	0.054508
1945.44	0.140708
1953.16	0.034234
1960.88	0.050279
1968.60	0.081261
1976.32	0.004230
1984.04	0.020033
1991.76	0.110060
1999.48	0.037205
2007.20	0.002249
2014.92	0.061781
2022.64	0.072712
2030.36	0.001269
2038.08	0.030552
2045.80	0.048948
2053.52	-0.004705
2061.24	0.032902
2068.96	0.043237
2076.68	0.006084
2084.40	0.025144
2092.12	0.036306
2099.84	0.006627
2107.56	0.004160
2115.28	0.026735
2123.00	0.010786
2130.72	0.003718
2138.44	0.024968
2146.16	0.012914
2153.88	0.003516
2161.60	0.016693
2169.32	0.008793
2177.04	0.001224
2184.76	0.011455
2192.48	0.007995
2200.20	0.005093
2207.92	0.014060
2215.64	0.011870
2223.36	0.011059
2231.08	0.022272
2238.80	0.036453
2246.52	0.055581
2254.24	0.085648
2261.96	0.112518
2269.68	0.162369
2277.40	0.267926
2285.12	0.432403
2292.84	0.704328
2300.56	1.049112
2308.28	1.359660
2316.00	1.540545
2323.72	1.606081
2331.44	1.806252
2339.16	1.721752
2346.88	1.941679
2354.60	1.719039
2362.32	1.551803
2370.04	1.557675
2377.76	1.501612
2385.48	0.505914
2393.20	0.075655
2400.92	-0.011875
2408.64	0.006323
2416.36	-0.005091
2424.08	0.002276
2431.80	-0.002170
2439.52	-0.000345
2447.24	-0.000748
2454.96	-0.001455
2462.68	-0.001107
2470.40	-0.001222
2478.12	-0.000781
2485.84	-0.000057
2493.56	-0.000619
2501.28	0.000078
2509.00	-0.000438
2516.72	-0.000081
2524.44	-0.000287
2532.16	-0.000308
2539.88	-0.000025
2547.60	-0.000040
2555.32	-0.000019
2563.04	0.000110
2570.76	-0.000175
2578.48	0.000113
2586.20	-0.000030
2593.92	-0.000034
2601.64	-0.000025
2609.36	0.000034
2617.08	0.000008
2624.80	0.000134
2632.52	-0.000056
2640.24	0.000334
2647.96	0.000068
2655.68	0.000117
2663.40	-0.000004
2671.12	-0.000039
2678.84	0.000218
2686.56	-0.000062
2694.28	0.000010
2702.00	0.000086
2709.72	0.000036
2717.44	0.000959
2725.16	0.000739
2732.88	0.000147
2740.60	0.000138
2748.32	0.000133
2756.04	0.000186
2763.76	0.000223
2771.48	0.000305
2779.20	0.000297
2786.92	0.000441
2794.64	0.000588
2802.36	0.000526
2810.08	0.000639
2817.80	0.000852
2825.52	0.001150
2833.24	0.000554
2840.96	0.000995
2848.68	0.001117
2856.40	0.001039
2864.12	0.001846
2871.84	0.002139
2879.56	0.001554
2887.28	0.002440
2895.00	0.004085
2902.72	0.002584
2910.44	0.004922
2918.16	0.004699
2925.88	0.002860
2933.60	0.014399
2941.32	0.008508
2949.04	0.004240
2956.76	0.017170
2964.48	0.010142
2972.20	0.016423
2979.92	0.021768
2987.64	0.016822
2995.36	0.026084
3003.08	0.009497
3010.80	0.046922
3018.52	0.038402
3026.24	0.013486
3033.96	0.047414
3041.68	0.010583
3049.40	0.009773
3057.12	0.025707
3064.84	0.029073
3072.56	0.013234
3080.28	0.028318
3088.00	0.020303
3095.72	0.023233
3103.44	0.044667
3111.16	0.025963
3118.88	0.057215
3126.60	0.047210
3134.32	0.020906
3142.04	0.009951
3149.76	0.008091
3157.48	0.008579
3165.20	0.005791
3172.92	0.012356
3180.64	0.023794
3188.36	0.013514
3196.08	0.019438
3203.80	0.018684
3211.52	0.022262
3219.24	0.030869
3226.96	0.032797
3234.68	0.038069
3242.40	0.026155
3250.12	0.027996
3257.84	0.038827
3265.56	0.019435
3273.28	0.039652
3281.00	0.059366
3288.72	0.042732
3296.44	0.037850
3304.16	0.027227
3311.88	0.053732
3319.60	0.031837
3327.32	0.034310
3335.04	0.060388
3342.76	0.036564
3350.48	0.017895
3358.20	0.066358
3365.92	0.094379
3373.64	0.039719
3381.36	0.044700
