H2O
Golfgetal [cm-1]	vol%
cm-1	0   0.1   1 2   4   6   8   10  12  14  16  18  20  22  24  26  28  30
818.32	0.00	-0.000353	0.002399	0.003591	0.008286	0.011175	0.014135	0.016293	0.018813	0.021793	0.024728	0.027489	0.030105	0.034039	0.037655	0.041524	0.045144	0.050136
826.04	0.00	0.000228	0.000028	0.000690	0.001314	0.003255	0.003515	0.004187	0.005549	0.006958	0.008413	0.009500	0.011958	0.013523	0.016675	0.018934	0.021766	0.025391
833.76	0.00	-0.000159	0.001617	0.003374	0.007668	0.010536	0.014308	0.018023	0.021247	0.024221	0.027910	0.031434	0.035443	0.039341	0.043903	0.048071	0.052409	0.057306
841.48	0.00	-0.000253	-0.000143	-0.000319	0.000852	0.001941	0.002905	0.004270	0.005271	0.007296	0.009285	0.010944	0.013182	0.015733	0.018603	0.021445	0.024252	0.028103
849.20	0.00	-0.000254	0.003033	0.006446	0.013235	0.019525	0.024985	0.030993	0.035967	0.041431	0.046371	0.051427	0.056886	0.062412	0.068095	0.074040	0.079885	0.086393
856.92	0.00	-0.000110	0.004244	0.008649	0.017244	0.024586	0.031967	0.038839	0.044930	0.051496	0.057388	0.064078	0.070528	0.077418	0.083721	0.091101	0.098299	0.106334
864.64	0.00	-0.000367	-0.000634	0.000242	0.002089	0.004119	0.006230	0.008427	0.010587	0.013074	0.014879	0.017648	0.020627	0.023952	0.026748	0.030384	0.033872	0.038561
872.36	0.00	-0.000346	-0.000772	-0.000177	0.000796	0.002094	0.003309	0.004588	0.006149	0.007317	0.008419	0.010414	0.012671	0.014716	0.016794	0.019156	0.021949	0.024993
880.08	0.00	-0.000571	-0.000628	-0.000434	0.000986	0.002228	0.003652	0.004857	0.006293	0.008014	0.009865	0.011488	0.013608	0.015974	0.018290	0.020910	0.023696	0.026861
887.80	0.00	-0.000654	0.000033	0.001016	0.004195	0.007061	0.009647	0.012645	0.015320	0.018416	0.021783	0.024668	0.028099	0.031705	0.035472	0.039575	0.043588	0.048027
895.52	0.00	-0.000758	-0.001411	-0.001913	-0.002057	-0.002081	-0.002013	-0.001837	-0.001543	-0.001075	-0.000382	0.000243	0.001357	0.002512	0.003676	0.005086	0.006640	0.008719
903.24	0.00	-0.000571	-0.000168	0.000755	0.003181	0.005354	0.007456	0.009662	0.011689	0.013967	0.016302	0.018543	0.021147	0.023964	0.026780	0.029781	0.032861	0.036535
910.96	0.00	-0.000543	0.000812	0.002705	0.007343	0.011441	0.015416	0.019584	0.023177	0.027320	0.031300	0.035169	0.039692	0.044061	0.048696	0.053653	0.058650	0.064011
918.68	0.00	-0.000726	-0.000471	-0.000098	0.001751	0.003392	0.004993	0.006844	0.008718	0.010590	0.012790	0.014738	0.017214	0.019591	0.022284	0.025097	0.028000	0.031394
926.40	0.00	-0.000826	-0.000715	-0.000273	0.001439	0.003051	0.004447	0.006188	0.007859	0.009492	0.011575	0.013454	0.015679	0.017869	0.020192	0.022681	0.025412	0.028499
934.12	0.00	-0.000869	-0.001310	-0.001604	-0.001257	-0.001078	-0.000724	-0.000342	0.000106	0.000709	0.001551	0.002187	0.003332	0.004427	0.005580	0.007088	0.008771	0.010625
941.84	0.00	-0.000837	-0.001220	-0.001171	-0.000267	0.000539	0.001473	0.002221	0.003319	0.004365	0.005670	0.006619	0.008230	0.009726	0.011350	0.013292	0.015289	0.017478
949.56	0.00	-0.000670	-0.000722	-0.000397	0.000847	0.001923	0.003213	0.004552	0.005865	0.007194	0.008848	0.010292	0.012361	0.014218	0.016149	0.018351	0.020675	0.023249
957.28	0.00	-0.000721	-0.000527	0.000120	0.002000	0.003646	0.005345	0.007143	0.008899	0.010719	0.012913	0.014682	0.017036	0.019227	0.021676	0.024261	0.026937	0.029963
965.00	0.00	-0.000854	-0.001080	-0.000838	0.000421	0.001504	0.002727	0.003944	0.005169	0.006583	0.008054	0.009388	0.011221	0.012975	0.014778	0.016925	0.019070	0.021559
972.72	0.00	-0.000731	-0.000785	-0.000500	0.001023	0.002330	0.003602	0.005138	0.006487	0.008017	0.009652	0.011357	0.013268	0.015240	0.017215	0.019470	0.021774	0.024527
980.44	0.00	-0.000826	-0.001335	-0.001406	-0.000860	-0.000211	0.000327	0.000879	0.001550	0.002388	0.003359	0.004147	0.005365	0.006635	0.007830	0.009184	0.010790	0.012643
988.16	0.00	-0.000989	-0.001633	-0.002003	-0.001977	-0.001852	-0.001731	-0.001564	-0.001346	-0.001000	-0.000481	-0.000181	0.000615	0.001331	0.002050	0.002997	0.004159	0.005422
995.88	0.00	-0.000861	-0.001144	-0.001197	-0.000323	0.000177	0.000858	0.001668	0.002365	0.003242	0.004354	0.005180	0.006508	0.007669	0.009044	0.010561	0.012135	0.013961
1003.60	0.00	-0.001131	-0.001673	-0.001877	-0.001473	-0.001244	-0.000836	-0.000443	0.000005	0.000620	0.001309	0.001915	0.002908	0.003861	0.004880	0.006072	0.007356	0.008852
1011.32	0.00	-0.000924	-0.000184	0.000813	0.003674	0.006328	0.008741	0.011339	0.013720	0.016382	0.018993	0.021581	0.024485	0.027391	0.030332	0.033502	0.036802	0.040488
1019.04	0.00	-0.001074	-0.000855	-0.000234	0.001767	0.003559	0.005273	0.007147	0.008836	0.010731	0.012760	0.014572	0.016830	0.019029	0.021142	0.023584	0.026105	0.028911
1026.76	0.00	-0.001221	-0.001598	-0.001837	-0.001463	-0.001177	-0.000905	-0.000438	-0.000056	0.000562	0.001300	0.001942	0.002803	0.003678	0.004633	0.005829	0.007066	0.008491
1034.48	0.00	-0.000953	-0.000822	-0.000535	0.000969	0.002254	0.003517	0.004980	0.006303	0.007745	0.009315	0.010814	0.012580	0.014275	0.016139	0.018180	0.020253	0.022539
1042.20	0.00	-0.001096	-0.001371	-0.001353	-0.000520	0.000262	0.001010	0.001870	0.002721	0.003648	0.004666	0.005675	0.006956	0.008190	0.009518	0.011025	0.012580	0.014473
1049.92	0.00	-0.001114	-0.001350	-0.001475	-0.000916	-0.000435	-0.000041	0.000547	0.001006	0.001708	0.002428	0.003141	0.004102	0.005058	0.006030	0.007219	0.008433	0.010008
1057.64	0.00	-0.001151	-0.001313	-0.001137	-0.000013	0.001042	0.002070	0.003273	0.004314	0.005513	0.006975	0.008104	0.009721	0.011265	0.012814	0.014588	0.016462	0.018637
1065.36	0.00	-0.001007	-0.000066	0.001140	0.004326	0.007159	0.009709	0.012396	0.014802	0.017357	0.020010	0.022475	0.025227	0.027976	0.030807	0.033818	0.036894	0.040324
1073.08	0.00	-0.000964	-0.000450	0.000277	0.002463	0.004348	0.006137	0.007975	0.009689	0.011615	0.013526	0.015310	0.017500	0.019635	0.021673	0.024093	0.026496	0.029201
1080.80	0.00	-0.001213	-0.001857	-0.002040	-0.001697	-0.001327	-0.000932	-0.000446	0.000025	0.000627	0.001397	0.001946	0.002954	0.003826	0.004765	0.005877	0.007122	0.008616
1088.52	0.00	-0.000987	-0.000771	-0.000265	0.001174	0.002415	0.003594	0.004744	0.005839	0.006958	0.008298	0.009432	0.010885	0.012231	0.013737	0.015374	0.017055	0.019058
1096.24	0.00	-0.001131	-0.000605	0.000260	0.002748	0.005032	0.007206	0.009379	0.011353	0.013550	0.015803	0.017884	0.020260	0.022565	0.024960	0.027540	0.030133	0.033138
1103.96	0.00	-0.000962	0.000173	0.001635	0.005091	0.008197	0.011043	0.013992	0.016670	0.019481	0.022381	0.025114	0.028138	0.031127	0.034202	0.037471	0.040799	0.044537
1111.68	0.00	-0.000971	0.000136	0.001581	0.004837	0.007724	0.010367	0.013103	0.015501	0.018145	0.020777	0.023299	0.026074	0.028891	0.031730	0.034789	0.037874	0.041342
1119.40	0.00	-0.001190	-0.000905	-0.000083	0.002324	0.004575	0.006705	0.008973	0.010988	0.013276	0.015560	0.017724	0.020223	0.022586	0.025096	0.027744	0.030459	0.033563
1127.12	0.00	-0.001131	-0.001226	-0.001119	-0.000265	0.000564	0.001344	0.002137	0.002979	0.003899	0.004930	0.005881	0.007188	0.008331	0.009579	0.011086	0.012612	0.014397
1134.84	0.00	-0.000787	0.001736	0.004537	0.010289	0.015221	0.019571	0.023975	0.027809	0.031844	0.035868	0.039689	0.043716	0.047730	0.051772	0.056094	0.060349	0.064954
1142.56	0.00	-0.001023	0.000177	0.001803	0.005534	0.008859	0.011963	0.015167	0.018085	0.021194	0.024387	0.027377	0.030675	0.033944	0.037267	0.040865	0.044492	0.048541
1150.28	0.00	-0.000938	0.000357	0.001932	0.005647	0.009048	0.012234	0.015494	0.018488	0.021647	0.024911	0.027964	0.031302	0.034616	0.038049	0.041718	0.045368	0.049392
1158.00	0.00	-0.001243	-0.000840	-0.000092	0.002174	0.004315	0.006293	0.008401	0.010317	0.012357	0.014536	0.016560	0.018878	0.021158	0.023538	0.026086	0.028639	0.031601
1165.72	0.00	-0.001190	-0.001522	-0.001618	-0.000991	-0.000332	0.000383	0.001232	0.002163	0.003203	0.004392	0.005521	0.007022	0.008508	0.010048	0.011829	0.013724	0.015926
1173.44	0.00	-0.000526	0.005080	0.010769	0.021510	0.030440	0.038254	0.046055	0.052858	0.059834	0.066586	0.073047	0.079690	0.086175	0.092695	0.099483	0.106106	0.113097
1181.16	0.00	-0.000820	0.002157	0.005238	0.011418	0.016720	0.021444	0.026272	0.030560	0.035050	0.039465	0.043820	0.048418	0.052914	0.057586	0.062576	0.067439	0.072884
1188.88	0.00	-0.000622	0.003531	0.007621	0.015241	0.021441	0.026877	0.032264	0.036935	0.041778	0.046554	0.051203	0.056002	0.060740	0.065665	0.070785	0.075875	0.081468
1196.60	0.00	-0.001209	0.000066	0.001952	0.006493	0.010796	0.014817	0.019088	0.022951	0.027100	0.031276	0.035369	0.039739	0.044076	0.048584	0.053397	0.058208	0.063451
1204.32	0.00	-0.000839	0.001417	0.003770	0.008847	0.013281	0.017305	0.021425	0.025182	0.029048	0.033004	0.036823	0.040901	0.044955	0.049176	0.053658	0.058156	0.063076
1212.04	0.00	-0.000514	0.004828	0.009909	0.019305	0.027226	0.034449	0.041929	0.048573	0.055554	0.062490	0.069243	0.076233	0.083188	0.090272	0.097654	0.104919	0.112714
1219.76	0.00	-0.000201	0.008514	0.017291	0.033771	0.047801	0.060254	0.072800	0.083821	0.095241	0.106386	0.117311	0.128363	0.139486	0.150868	0.162725	0.174348	0.186794
1227.48	0.00	0.000008	0.009109	0.018058	0.034054	0.046603	0.057065	0.066994	0.075290	0.083590	0.091485	0.098937	0.106377	0.113692	0.121122	0.128806	0.136251	0.144312
1235.20	0.00	-0.001288	0.000320	0.002320	0.006779	0.010878	0.014765	0.018968	0.022799	0.026994	0.031218	0.035436	0.039997	0.044612	0.049414	0.054601	0.059822	0.065575
1242.92	0.00	0.000335	0.011692	0.022852	0.043253	0.060487	0.075888	0.091371	0.105134	0.119278	0.133222	0.146902	0.160645	0.174398	0.188633	0.203252	0.217585	0.232925
1250.64	0.00	-0.000596	0.005605	0.011809	0.023517	0.033373	0.042172	0.050921	0.058545	0.066310	0.073921	0.081242	0.088654	0.095936	0.103438	0.111206	0.118809	0.127006
1258.36	0.00	-0.000440	0.006834	0.013889	0.026819	0.038065	0.048677	0.059991	0.070450	0.081723	0.093115	0.104730	0.116676	0.128970	0.141850	0.155292	0.168748	0.183143
1266.08	0.00	0.005657	0.051946	0.091215	0.157521	0.212447	0.261966	0.312242	0.357156	0.404183	0.450810	0.497793	0.545050	0.593938	0.645711	0.700066	0.755169	0.815787
1273.80	0.00	0.002972	0.033690	0.059364	0.101431	0.135160	0.164576	0.193387	0.218011	0.242844	0.266324	0.288617	0.310147	0.331056	0.351912	0.372629	0.392286	0.412775
1281.52	0.00	0.000885	0.013515	0.023285	0.039548	0.053075	0.065341	0.078068	0.089611	0.101966	0.114394	0.127033	0.140081	0.153536	0.167767	0.182778	0.197929	0.214481
1289.24	0.00	0.007203	0.055158	0.090376	0.148710	0.196949	0.240149	0.283634	0.322013	0.361665	0.400506	0.439198	0.477509	0.516515	0.556898	0.598630	0.639847	0.683737
1296.96	0.00	0.003754	0.031319	0.050754	0.080990	0.104208	0.124047	0.143385	0.160032	0.176975	0.193382	0.209222	0.225025	0.240780	0.257055	0.273847	0.290306	0.308149
1304.68	0.00	-0.001741	0.000879	0.004889	0.013998	0.023613	0.033749	0.045290	0.056503	0.068979	0.081942	0.095323	0.109256	0.123766	0.139076	0.155191	0.171379	0.188862
1312.40	0.00	0.014151	0.087185	0.137762	0.220495	0.287680	0.346542	0.404320	0.454179	0.504782	0.553414	0.601597	0.649069	0.697562	0.748203	0.800599	0.853848	0.911400
1320.12	0.00	0.024683	0.138131	0.219746	0.357770	0.473712	0.578758	0.684694	0.778023	0.873636	0.966166	1.055878	1.142858	1.227955	1.314048	1.399935	1.479491	1.562097
1327.84	0.00	-0.006114	-0.002920	0.011150	0.043144	0.074485	0.105369	0.138810	0.170135	0.204064	0.238634	0.274082	0.310287	0.348058	0.387957	0.430108	0.472194	0.517954
1335.56	0.00	0.028206	0.111255	0.156613	0.220062	0.266304	0.305206	0.343112	0.376090	0.410127	0.443183	0.476498	0.509860	0.544108	0.579971	0.616935	0.654228	0.694236
1343.28	0.00	0.041709	0.160135	0.224762	0.317421	0.388148	0.450687	0.514398	0.571622	0.632504	0.693605	0.755612	0.818779	0.884124	0.953528	1.026606	1.099714	1.179502
1351.00	0.00	-0.005710	0.003012	0.023133	0.066204	0.107136	0.146894	0.189450	0.228945	0.271374	0.314296	0.358172	0.402566	0.448696	0.497278	0.548184	0.599294	0.654036
1358.72	0.00	0.030690	0.121285	0.179627	0.274621	0.353692	0.425685	0.499839	0.567258	0.638788	0.710612	0.783926	0.857533	0.933808	1.013963	1.096661	1.178834	1.265832
1366.44	0.00	0.032067	0.128377	0.190403	0.291521	0.376102	0.453788	0.534527	0.608416	0.687760	0.768309	0.851469	0.936131	1.025330	1.120870	1.222274	1.324853	1.437390
1374.16	0.00	0.026069	0.139038	0.222597	0.365173	0.484940	0.593775	0.704271	0.803053	0.905839	1.006499	1.106923	1.204796	1.302686	1.402693	1.499685	1.592785	1.685045
1381.88	0.00	0.023082	0.108812	0.172644	0.285371	0.384758	0.478972	0.578926	0.671685	0.772251	0.874998	0.981339	1.090493	1.205451	1.329843	1.460733	1.591849	1.734525
1389.60	0.00	0.026962	0.123779	0.192340	0.306684	0.405505	0.499596	0.600078	0.693656	0.794837	0.897033	1.001931	1.107198	1.215872	1.328397	1.443817	1.555325	1.671170
