2007.20	-0.000332
2014.92	-0.00031
2022.64	-0.000285
2030.36	-0.000303
2038.08	-0.000303
2045.80	-0.000325
2053.52	-0.000368
2061.24	-0.000322
2068.96	-0.000326
2076.68	-0.000394
2084.40	-0.000392
2092.12	-0.0004
2099.84	-0.000409
2107.56	-0.000397
2115.28	-0.000412
2123.00	-0.000372
2130.72	-0.000377
2138.44	-0.000402
2146.16	-0.000358
2153.88	-0.00034
2161.60	-0.00034
2169.32	-0.000343
2177.04	-0.000281
2184.76	-0.000268
2192.48	-0.000235
2200.20	-0.000178
2207.92	-0.000151
2215.64	-0.000138
2223.36	-0.000136
2231.08	-0.000099
2238.80	-0.000129
2246.52	-0.000165
2254.24	-0.000113
2261.96	-0.000206
2269.68	-0.000224
2277.40	-0.000142
2285.12	-0.000109
2292.84	0.000001
2300.56	0.000154
2308.28	0.000319
2316.00	0.000535
2323.72	0.000748
2331.44	0.0009
2339.16	0.000848
2346.88	0.000649
2354.60	0.000613
2362.32	0.001232
2370.04	0.001272
2377.76	0.00056
2385.48	0.000447
2393.20	0.000418
2400.92	-0.000029
2408.64	-0.000391
2416.36	-0.000388
2424.08	-0.000354
2431.80	-0.00042
2439.52	-0.000361
2447.24	-0.00036
2454.96	-0.000371
2462.68	-0.000341
2470.40	-0.000329
2478.12	-0.000364
2485.84	-0.000388
2493.56	-0.00038
2501.28	-0.00034
2509.00	-0.000335
2516.72	-0.000343
2524.44	-0.000327
2532.16	-0.000304
2539.88	-0.0003
2547.60	-0.000297
2555.32	-0.000252
2563.04	-0.000167
2570.76	-0.000227
2578.48	-0.000187
2586.20	-0.000149
2593.92	-0.000039
2601.64	0.000034
2609.36	0.00009
2617.08	0.000199
2624.80	0.000284
2632.52	0.000274
2640.24	0.000367
2647.96	0.000345
2655.68	0.000343
2663.40	0.000428
2671.12	0.000448
2678.84	0.000449
2686.56	0.000528
2694.28	0.000476
2702.00	0.000588
2709.72	0.000572
2717.44	0.000898
2725.16	0.00104
2732.88	0.001402
2740.60	0.00141
2748.32	0.001815
2756.04	0.00246
2763.76	0.001918
2771.48	0.002633
2779.20	0.003724
2786.92	0.002853
2794.64	0.002353
2802.36	0.002397
2810.08	0.002935
2817.80	0.003528
2825.52	0.004374
2833.24	0.005766
2840.96	0.008371
2848.68	0.011291
2856.40	0.018252
2864.12	0.025381
2871.84	0.039438
2879.56	0.044049
2887.28	0.048108
2895.00	0.058363
2902.72	0.043704
2910.44	0.055322
2918.16	0.081799
2925.88	0.09268
2933.60	0.100892
2941.32	0.086794
2949.04	0.092046
2956.76	0.103067
2964.48	0.093062
2972.20	0.107414
2979.92	0.111824
2987.64	0.105891
2995.36	0.098723
3003.08	0.090728
3010.80	0.085302
3018.52	0.073665
3026.24	0.065996
3033.96	0.056591
3041.68	0.047155
3049.40	0.039152
3057.12	0.030098
3064.84	0.023139
3072.56	0.017097
3080.28	0.011711
3088.00	0.008595
3095.72	0.005646
3103.44	0.003957
3111.16	0.002798
3118.88	0.002022
3126.60	0.0017
3134.32	0.001333
3142.04	0.001041
3149.76	0.001003
3157.48	0.00088
3165.20	0.000896
3172.92	0.000786
3180.64	0.000924
3188.36	0.000878
3196.08	0.00086
3203.80	0.000975
3211.52	0.00092
3219.24	0.001039
3226.96	0.001065
3234.68	0.000919
3242.40	0.001016
3250.12	0.000917
3257.84	0.000924
3265.56	0.00082
3273.28	0.000737
3281.00	0.000703
3288.72	0.000587
3296.44	0.000523
3304.16	0.000468
3311.88	0.000391
3319.60	0.000324
3327.32	0.000226
3335.04	0.000278
3342.76	0.000307
3350.48	0.000249
3358.20	0.000275
3365.92	0.00035
3373.64	0.000318
3381.36	0.000288
3389.08	0.000301
3396.80	0.000424
3404.52	0.00036
3412.24	0.000346
3419.96	0.000488
3427.68	0.000466
3435.40	0.000368
3443.12	0.000474
3450.84	0.000418
3458.56	0.000424
3466.28	0.000465
3474.00	0.000351
3481.72	0.000487
3489.44	0.000515
3497.16	0.000373
3504.88	0.000539
3512.60	0.0005
3520.32	0.000505
3528.04	0.000737
3535.76	0.000482
3543.48	0.000613
3551.20	0.000923
3558.92	0.000446
3566.64	0.001038
3574.36	0.000865
3582.08	0.000442
3589.80	0.001257
3597.52	0.000706
3605.24	0.000612
3612.96	0.001382
3620.68	0.00085
3628.40	0.001239
3636.12	0.001029
3643.84	0.000467
3651.56	0.001585
3659.28	0.000861
3667.00	0.000619
3674.72	0.001572
3682.44	0.000937
3690.16	0.001098
3697.88	0.000968
3705.60	0.000818
3713.32	0.001411
3721.04	0.001169
3728.76	0.00142
3736.48	0.001783
3744.20	0.00221
3751.92	0.00234
3759.64	0.001403
3767.36	0.001296
3775.08	0.001173
3782.80	0.001183
3790.52	0.001148
3798.24	0.001202
3805.96	0.001478
3813.68	0.001269
3821.40	0.001554
3829.12	0.001038
3836.84	0.001504
3844.56	0.001244
3852.28	0.001568
3860.00	0.001755
3867.72	0.001216
3875.44	0.001381
3883.16	0.001361
3890.88	0.001427
3898.60	0.00145
3906.32	0.001783
3914.04	0.001229
3921.76	0.001385
3929.48	0.001371
3937.20	0.001216
3944.92	0.00129
3952.64	0.001175
3960.36	0.001029
3968.08	0.0012
3975.80	0.001226
3983.52	0.001094
3991.24	0.001199
3998.96	0.001157
4006.68	0.001173
4014.40	0.00127
4022.12	0.001231
4029.84	0.001353
4037.56	0.001505
4045.28	0.001581
4053.00	0.001861
4060.72	0.002066
4068.44	0.002152
4076.16	0.002298
4083.88	0.002541
4091.60	0.00299
4099.32	0.002968
4107.04	0.002723
4114.76	0.002828
4122.48	0.003155
4130.20	0.003123
4137.92	0.002845
4145.64	0.002831
4153.36	0.002972
4161.08	0.002753
4168.80	0.002461
4176.52	0.002422
4184.24	0.002536
4191.96	0.002649
4199.68	0.002601
4207.40	0.002453
4215.12	0.002385
4222.84	0.002247
4230.56	0.002036
4238.28	0.002119
